smiles,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127
C=C(C)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C(=C)C)cc2)cc1,0.0022741994,-0.006069474,0.0007976666,0.00913576,-0.003056374,-0.0014439085,-0.0022814423,-0.0033948175,-0.002430817,-0.0036097043,-0.005249722,-0.0021432748,-0.0078096557,0.008367208,0.0016179732,-0.016544454,-0.0038140295,-0.007408199,-0.005125579,0.0008012187,-0.0171431,-0.0014889154,0.0034410805,-0.006632995,-0.0007973651,0.0038671517,-0.0006805621,-0.0013903735,0.000618455,-0.0011552656,0.008110987,0.0028487663,0.007739364,-0.0027964914,-0.0014489284,0.0031787734,-0.010197703,-0.011392465,0.0015745698,-0.0012397831,-0.008859645,0.0053527085,0.0013819071,0.0028090775,-0.0011832789,-0.0046011405,0.0025301967,-0.0016069766,0.011314459,-0.0021639299,-0.004383088,0.0013475083,0.011916945,-0.0003341199,0.0056339847,0.001609066,0.00062959176,-0.0014078878,-0.0149611235,0.0025760594,0.0021752063,-0.00043652207,0.005258959,0.0019464672,0.009848668,-0.0032551028,0.002982185,0.004655336,0.004710356,-0.002699107,0.007731792,-0.008027725,0.0022939313,-0.005048344,-0.0017871577,0.0021079797,0.0006429143,0.011112275,-0.0041853534,0.0048583224,0.006146594,-0.00037578866,0.011125055,0.0014539227,0.00029458292,0.0038730726,-0.001173865,0.007062724,0.0042122495,-0.0062451847,-0.0014374293,0.0009898748,-0.0025637546,0.0013868804,0.0032109935,0.0067932885,0.00026269536,0.002485572,0.002816411,0.0029329536,0.003965754,0.003736535,-0.005719222,-0.0039501507,0.0042783995,0.005834688,0.004234585,-0.0021874083,-0.002407372,-0.006807985,-0.00066844095,0.007978551,-0.013412889,-0.0021478236,0.0009525642,0.0028653815,0.004181068,-0.0023363354,-0.00022041937,0.0027316036,-0.008199561,0.002388318,0.0010442575,-0.005635432,-0.0030270568,-0.0021973928,0.01024008,0.002655778
C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,0.002579716,-0.005245272,-0.002467109,0.012696983,-0.0074307523,-0.0016401643,-0.0016482491,-0.0046441024,-0.0023086066,-0.0036257957,-0.007795217,-0.005521374,-0.011657724,0.0144001525,0.0017350283,-0.024054756,-0.0030920673,-0.013625944,-0.008326418,0.0020035151,-0.027375197,-0.0012502505,0.006302431,-0.0093474025,-0.0038439187,0.00572816,0.00061732344,-0.0017184393,0.00011486281,-0.0019071307,0.015247421,0.006655771,0.012311593,-0.0020811681,-0.008280115,0.0047663935,-0.019211598,-0.018109627,0.0018214113,-0.0020264136,-0.011525604,0.0106226485,0.0021356978,0.007814597,-0.004454162,-0.00883058,0.003712412,-0.0014748201,0.016498214,-0.0057974774,-0.007571109,0.00039187074,0.017200893,-0.0033882814,0.009452593,0.00079930294,0.0030077146,-0.0010359695,-0.019532701,0.005749305,0.003992116,-0.0023085726,0.0060059763,0.004847951,0.015942505,-0.0048912214,0.0061289007,0.0060452186,0.005507659,-0.004911459,0.012371823,-0.013241544,0.0016665701,-0.007809521,-0.006640712,0.006199045,0.00174079,0.017324734,-0.0048554977,0.009923382,0.009026351,0.00015131757,0.015600719,0.0021947888,-0.002240521,0.0073550204,0.0011438313,0.011710328,0.006232516,-0.011744315,-0.0028408756,0.0015274473,-0.0030591679,0.0016511185,0.006557313,0.009892872,0.001294136,0.004893226,0.0029952184,0.0055668755,0.008264568,0.0012388118,-0.007402204,-0.005681837,0.007033076,0.008850284,0.0043077236,-0.0055424254,-0.005062691,-0.012365895,-0.003217062,0.012247039,-0.01966149,-0.003124537,0.005275571,0.005066611,0.006765006,-0.0049538994,-0.00043116603,0.0054879384,-0.013233955,0.0012005949,0.0033190865,-0.008526714,-0.002328779,-0.007011697,0.012992822,0.0024097115
C=CC(=O)OCCCCCCOC(=O)C=C,0.0011632787,-0.0047447626,-0.0033049006,0.012649581,-0.00977405,-0.0010574828,-0.0005851798,-0.005340713,-0.0039923606,-0.004614989,-0.0073305243,-0.007134145,-0.012566648,0.015940323,-0.0006816373,-0.02418955,-0.003902575,-0.015506668,-0.007794079,0.0014642719,-0.030091915,-0.0015439603,0.0091022,-0.008881986,-0.0034372977,0.004833078,0.0014929869,-0.0022355532,-0.0011643339,-0.0025109304,0.017438821,0.006334131,0.013213657,-0.0022500309,-0.009093285,0.0055169184,-0.02397748,-0.019735612,0.0013391282,0.00012929458,-0.010085178,0.01296195,0.002290871,0.009481199,-0.0061031785,-0.009955316,0.0053528445,0.0006529726,0.020152504,-0.0075200084,-0.008180544,-0.0016461592,0.019217765,-0.0049034567,0.011024725,0.00083743036,0.0017726915,-0.002085013,-0.019336034,0.0070528537,0.0042074136,-0.0035566837,0.005252667,0.005036085,0.018965214,-0.004368256,0.0060311332,0.005990087,0.0050322246,-0.006589003,0.012590971,-0.015940286,5.155988e-05,-0.009544708,-0.010104816,0.006307612,0.0023230938,0.019694239,-0.00555903,0.009992557,0.012115057,0.0018806998,0.016378304,0.0039075147,-0.0015996732,0.0071791355,0.0009818673,0.0134104295,0.0060309283,-0.012465621,-0.0030387528,0.0014060363,-0.0044630268,0.00022340007,0.00784869,0.008469045,0.0032494124,0.0060690115,0.0026412637,0.006895407,0.0091052605,0.0016823704,-0.009047363,-0.006986876,0.010729057,0.009373965,0.003330144,-0.009505582,-0.007224845,-0.014106493,-0.005662659,0.014388204,-0.020495372,-0.004492229,0.004829501,0.0043391823,0.009931933,-0.0062533477,-0.00080997497,0.0078081153,-0.012274422,0.0025352528,0.0015513548,-0.009990806,-0.0025961767,-0.008459909,0.015314383,0.0021454375
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,0.0027214428,-0.005262755,-0.0022939313,0.012994764,-0.0073878155,-0.0014746375,-0.0018194728,-0.004614544,-0.0023430507,-0.002940747,-0.00794974,-0.0048217634,-0.01186418,0.013991821,0.0019998173,-0.024605367,-0.0031569544,-0.014438022,-0.008146929,0.0019844305,-0.02641935,-0.001752577,0.0058640977,-0.009514004,-0.0034447068,0.006002259,0.0008988562,-0.0015636516,-6.388873e-05,-0.0020258892,0.015244612,0.006368167,0.012309426,-0.0015674059,-0.007951662,0.0040175263,-0.01922963,-0.01785511,0.0019520083,-0.001674437,-0.011849195,0.010200529,0.0021616993,0.007249394,-0.004251496,-0.008821857,0.0038109627,-0.002056879,0.016749544,-0.005573227,-0.0070109894,0.0010614526,0.01728584,-0.004031081,0.009846203,0.0004400611,0.0028286362,-0.0003453642,-0.019910341,0.005052359,0.0037131384,-0.001985074,0.0058095343,0.0047846246,0.015253988,-0.0045013074,0.006665608,0.0062506394,0.006058504,-0.005022311,0.012603195,-0.012989335,0.0018115193,-0.007970397,-0.006092787,0.0059401076,0.0017378302,0.016927535,-0.0049853614,0.010356057,0.008986307,6.5470114e-05,0.015539335,0.0015807968,-0.0022943188,0.00744463,0.0005256096,0.012075505,0.006305542,-0.0117044225,-0.0027583037,0.0019788751,-0.0029845452,0.0018213056,0.0063077835,0.0097610485,0.00056016725,0.004740598,0.002938811,0.005027949,0.007592954,0.0014496678,-0.007250311,-0.005506671,0.0069202557,0.009299323,0.005044437,-0.0057647163,-0.004862113,-0.012151144,-0.0029088352,0.012115109,-0.019581243,-0.0036021802,0.0050315047,0.0047041783,0.006301743,-0.0049128355,-4.905509e-06,0.0052324133,-0.013784272,0.0010784632,0.0033371216,-0.008683261,-0.0020685233,-0.0068230503,0.012372443,0.0028777784
C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C,0.0024256548,-0.00642051,-0.0012935512,0.011010673,-0.004697056,-0.0018464415,-0.0022266898,-0.0040708613,-0.002694216,-0.004184702,-0.0066120564,-0.0040306915,-0.009883173,0.010350944,0.00034548203,-0.019404525,-0.0024832133,-0.010212323,-0.005782146,0.0019664634,-0.019624824,-0.0009825716,0.0042186147,-0.008601269,-0.0030108078,0.0057087657,0.00011407817,-0.0019546747,0.00039117225,-0.0012729829,0.010791374,0.0041562184,0.009703787,-0.0014294537,-0.004073847,0.0030907672,-0.013709981,-0.014026552,0.0021601762,-0.0018668128,-0.009096364,0.007494048,0.0017820601,0.0049033426,-0.002074862,-0.008227776,0.0034033926,-0.0021057148,0.013283825,-0.0039477265,-0.0049037975,0.0009683203,0.01299458,-0.0015315353,0.0074556377,0.0020934916,0.0016218899,-0.0004291921,-0.016941076,0.003988224,0.002738472,-0.0008376958,0.0051681995,0.0045798933,0.012195137,-0.0044164904,0.003739287,0.0037833992,0.004102637,-0.0030714767,0.009999203,-0.010900946,0.0013714433,-0.006321819,-0.003507386,0.0037585218,0.002102904,0.013591776,-0.005030445,0.006468995,0.0060271593,-0.0016621202,0.011970437,0.0014311821,-0.00054117106,0.0050509674,9.407289e-06,0.009413707,0.0059441794,-0.009263493,-0.003581604,0.0016216738,-0.0019943323,0.0021097371,0.0047864495,0.008346393,0.00079731736,0.0037973141,0.0032833137,0.005067759,0.0068405885,0.0036473237,-0.0053879432,-0.005330834,0.0052821855,0.007942755,0.0047081476,-0.0033198355,-0.0033228341,-0.008195333,-0.0026488323,0.009303955,-0.016247777,-0.003125012,0.0028529568,0.0040456327,0.0049912576,-0.00371427,-0.00016061543,0.004394234,-0.011386477,4.2992644e-05,0.0022361744,-0.007468575,-0.0028379639,-0.004477071,0.012596076,0.0022332612
C=CC(=O)OCCOCCOCCOCC(CC)(COCCOCCOC(=O)C=C)COCCOCCOC(=O)C=C,0.0020009056,-0.0073617417,0.000966344,0.0046815453,-0.0013634101,-0.00030328287,-0.002880971,-0.0030915365,-0.00080467854,-0.005617332,-0.0025786986,-0.0014286998,-0.006650787,0.0037588275,-0.00088545727,-0.009138094,-0.0004811883,0.00017967494,-0.0028953953,0.0022846293,-0.00791819,0.0007421491,0.0039617987,-0.0069659017,-0.003457839,0.0048436825,-0.0006994931,-0.0005875883,0.0023862375,-0.00073329266,0.005254402,0.0010138769,0.0043955697,-0.0018024275,0.001138432,0.0016146582,-0.0018365404,-0.0071933772,0.0038266778,-0.0029936102,-0.0043003503,0.0019752793,0.0002538669,0.0014210232,0.0017070472,-0.0064266557,0.0018450823,0.00064880215,0.007186002,-0.0016964804,-0.0024960334,-0.0013037547,0.00450493,0.0021351036,0.00043869577,0.00267275,0.0005602166,0.0010075392,-0.0099767875,0.0016233521,0.00015206635,0.0027278839,0.003016187,0.003262731,0.006449381,-0.0025958559,-0.0022217187,0.0017658062,0.00111055,0.0025426801,0.004950131,-0.008077165,-0.00013713166,-0.0014373125,0.0026141377,-0.00037663896,0.0018643085,0.0065842625,-0.005088442,0.00024579186,0.0021557473,-0.0020266064,0.0042827176,0.0035401518,0.0030633248,0.0010980731,-0.0013612192,0.0032694628,0.0044037583,-0.0050155213,-0.0032602735,0.0015243646,-0.002182675,0.002891934,0.00042153802,0.00473365,-0.0006903922,0.00048753247,0.0015791992,0.0041370755,0.0041172625,0.0045823194,0.0003245268,-0.005345958,0.001706983,0.007659175,0.00465893,-6.79323e-05,-0.0022192542,-0.0022614691,-7.723458e-05,0.0033695009,-0.006390861,-0.0004804395,-0.0025679367,0.0018968545,0.0010324456,-0.0018600365,-0.00011191727,0.002399576,-0.0070863944,0.0005292231,0.00033099297,-0.0041810395,-0.0047778026,0.0013393252,0.01170183,0.0013802536
C=CC(=O)OCCOCCOCCOCCOCCOCC(CC)(COCCOCCOCCOCCOCCOC(=O)C=C)COCCOCCOCCOCCOC(=O)C=C,-0.001200011,-0.006064968,0.0058738953,-0.016815392,0.011005079,0.004672524,-0.0021247976,0.0021908032,0.0038959328,-0.0049719503,0.009200884,0.009110008,0.011833517,-0.0148767,-0.0047836737,0.027685774,0.008029234,0.026497385,0.008545783,0.0031538047,0.033195354,0.003906522,-0.0041690245,0.0006789975,-0.001938472,0.0019771243,-0.00059865834,0.0025964053,0.0040463666,0.0021613194,-0.014354178,-0.0068347426,-0.01325921,-0.00086114765,0.011656051,-0.007957339,0.034023445,0.015267247,0.006777131,-0.0059117433,0.012531463,-0.019320935,-0.006782394,-0.0071420493,0.009444997,0.00018079765,-0.0043176683,0.0068197623,-0.01882101,0.006135702,0.00852854,-0.009800019,-0.026752573,0.012839349,-0.018477667,0.0035300837,-0.003526751,0.0038068378,0.016945347,-0.0054951413,-0.010480726,0.011482578,-0.0044498313,-0.005980823,-0.016130228,0.0035943622,-0.01851337,-0.0071427096,-0.010221642,0.0153439,-0.010042936,0.007038817,-0.0037385374,0.012650924,0.013270017,-0.01013283,0.0016724393,-0.014979691,-0.0023467103,-0.015486772,-0.013802622,-0.005178431,-0.025538921,0.008641561,0.005979633,-0.008372366,-0.0022141347,-0.015539153,-0.0035109883,0.0069948807,-0.0012208056,0.00026315637,0.0033689137,0.0051840846,-0.013395382,-0.007867665,-0.0025414815,-0.007430914,-0.0039073993,-0.0055085924,-0.0035448382,0.00025304593,0.015148375,0.00018957444,-0.012673765,-0.0006740419,-0.00020331144,0.0075103818,0.0030233935,0.015630012,0.0071019046,-0.017654913,0.025281755,0.007879621,-0.014019966,-0.006829301,-0.011489829,0.0054610795,0.0008180714,-0.008306669,0.007890705,-0.0021103052,-0.0038514538,0.00940543,-0.0015734029,0.016432349,0.0014395327,-0.0050107297
C=CC(=O)OC(C)COC(C)COCC(CC)(COCC(C)OCC(C)OC(=O)C=C)COCC(C)OCC(C)OC(=O)C=C,-0.0007966012,-0.003492104,0.0053944085,-0.0062433467,0.007114956,0.0014357753,-0.0017159581,0.001138926,0.0014628251,-0.0031250343,0.0042995196,0.0047650747,0.0062203906,-0.0082393745,-0.0021742717,0.010899238,0.0031899177,0.015083006,0.0029672086,0.0017346703,0.015756352,0.0009552438,-0.002234634,-0.0015654899,-0.00071097095,0.0026182411,-0.0013785101,0.00012831099,0.0020260345,0.0007089786,-0.006477368,-0.0034970115,-0.0070208777,-0.0021547254,0.008428699,-0.004283691,0.018752754,0.005703507,0.004523629,-0.0033515953,0.0058890088,-0.009564472,-0.004316979,-0.004612496,0.0063578878,-0.0005251793,-0.00067273434,0.0038704015,-0.009588154,0.0040513948,0.004843284,-0.004389732,-0.013333909,0.006764639,-0.011465063,0.0019906717,-0.0012145694,0.0011329297,0.005056489,-0.0013909787,-0.0044268137,0.007467483,-0.002553797,-0.004171596,-0.00828207,0.0011684,-0.010573829,-0.0027335277,-0.0039769737,0.010227316,-0.004924635,0.0031217635,-0.0008500498,0.007323112,0.008830698,-0.0065194033,7.465854e-05,-0.0072437925,-0.0027182354,-0.008418358,-0.007833243,-0.0032262523,-0.011972225,0.0046436093,0.004420286,-0.003388796,-0.0017225258,-0.008143116,-0.0005697347,0.0021694023,-0.00014292449,-0.00093214866,0.0003955965,0.0028261892,-0.008776925,-0.0028592441,-0.0031472803,-0.004468674,5.7717087e-05,-0.0021352237,-0.00257215,0.0013086372,0.008064091,-0.0013366211,-0.007489955,0.00091369636,0.0013891496,0.003936507,0.0013743788,0.008915534,0.004492022,-0.008339524,0.010604428,0.004711168,-0.008425264,-0.0034684474,-0.0056961346,0.0032215538,0.0007174781,-0.0041450406,0.0027171448,-0.0014091795,-0.0015204416,0.004865455,-0.0031683664,0.010437287,0.0035665417,-0.0018864921
C=CC(=O)OCC(C)OCC(COCC(C)OC(=O)C=C)OCC(C)OC(=O)C=C,0.002770422,-0.0060590524,-0.00054556876,0.00966661,-0.004064036,-0.0021682142,-0.0024667801,-0.0041382248,-0.0017536785,-0.00441939,-0.005777086,-0.0032176522,-0.009261144,0.009037973,0.0010319767,-0.016685307,-0.0025475826,-0.007625146,-0.0058040484,0.002402356,-0.017353868,-0.0007366673,0.0042161318,-0.007806817,-0.0030159436,0.005120523,0.00010561617,-0.0014819234,0.0008562524,-0.0007757433,0.009420106,0.0036892365,0.008983276,-0.0017403697,-0.0024079597,0.0027645286,-0.011426758,-0.012329314,0.0021024826,-0.0021973974,-0.008298668,0.006540962,0.0018483093,0.003939882,-0.0012427587,-0.0072610537,0.0026074033,-0.0013152221,0.012240215,-0.0035675834,-0.004639191,0.00086492114,0.011238067,-0.00093720574,0.0052538225,0.0016961419,0.0014153896,-0.0001969738,-0.015211675,0.0031267519,0.0017969813,0.00021081511,0.0050949324,0.003856689,0.01026671,-0.0043917825,0.0026636396,0.00418712,0.0050404016,-0.0014417125,0.008741841,-0.010493416,0.0013099927,-0.0047625634,-0.0017074486,0.0030514682,0.0022737822,0.01200945,-0.004384293,0.006078209,0.005383012,-0.0011777412,0.010895753,0.0016003932,-0.0005529206,0.0044142436,0.00013221987,0.007724948,0.0061086738,-0.008512458,-0.0027286373,0.0016353419,-0.0023795064,0.002069523,0.0032473272,0.007753389,0.000212905,0.0025917427,0.0028230038,0.0049526608,0.005421624,0.003834365,-0.0041134376,-0.005357491,0.004583599,0.0078091114,0.005003486,-0.0029339616,-0.0033681989,-0.0073674303,-0.0013820268,0.008171453,-0.013937546,-0.0032099094,0.0012787543,0.0037878668,0.003742423,-0.0032017548,0.00014637131,0.0034615789,-0.009901598,0.0006811684,0.0016184156,-0.0057664476,-0.0031418852,-0.0028985017,0.012351196,0.0019971812
C=CC(=O)OCC(CC)(COCC(CC)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,0.0026539871,-0.0071915574,0.00023904443,0.0071703014,-0.002158837,-0.0013205444,-0.0030595083,-0.0022096662,-0.00088559836,-0.004669416,-0.0034669526,-0.0016863316,-0.006541267,0.0044431007,-9.674253e-05,-0.012160495,-0.0012153517,-0.0017984249,-0.0038587674,0.0015103929,-0.010669097,-0.00057165115,0.0034526652,-0.0066569224,-0.00216751,0.0046930895,-0.000827746,-0.00066576817,0.001087768,-0.0003040433,0.005493705,0.001414998,0.005936127,-0.001971782,0.0006393753,0.0019497294,-0.005319601,-0.008649886,0.0028424007,-0.0019263485,-0.006152858,0.0034242552,0.00040449994,0.0015142383,0.0007584095,-0.0057068085,0.0017337594,-0.0006432831,0.008002686,-0.002036821,-0.0026933826,0.000451399,0.006564084,0.0008338367,0.0023412518,0.0027371668,0.00096538663,0.00030859374,-0.011898555,0.002157498,0.00083248876,0.0016107103,0.0033725782,0.0026359044,0.0064246794,-0.0034187664,-2.1603657e-05,0.0029920926,0.003202782,0.0012467997,0.005786333,-0.007918982,0.0004713554,-0.0024489635,0.0012027947,0.0008022329,0.0018997341,0.006783222,-0.005259688,0.0020015752,0.0028074319,-0.0025307722,0.0068676258,0.0020529903,0.001777662,0.0022540316,-0.0014639236,0.004831751,0.0048398552,-0.0049234107,-0.0023016501,0.0010327334,-0.0025585475,0.0025068861,0.0006316472,0.0050953366,-0.0009625396,0.0016751322,0.0023059782,0.0028931508,0.0033064857,0.004161346,-0.0011598244,-0.005130074,0.002484988,0.0068752794,0.0040267836,-0.0008668632,-0.0018266384,-0.0035922136,2.6769936e-05,0.00528661,-0.008988865,-0.00090790726,-0.00090670213,0.0023351405,0.002323988,-0.0020271093,-0.0005079387,0.002866094,-0.0073052123,0.00061694067,0.0009357105,-0.004137221,-0.0041337567,0.00030748965,0.011093508,0.0017804569
